covariate_mode,meal_type,model,quantile_tau,treat_offset,minutes,n_obs,ACME,ACME_lower,ACME_upper,ACME_p,ADE,ADE_lower,ADE_upper,ADE_p,total_effect,total_lower,total_upper,total_p,prop_mediated,m_resid_skew,m_resid_kurt,m_shapiro_p,y_resid_skew,y_resid_kurt,y_shapiro_p
pca,ALL,lmer,,45.0,110.0,190.0,-14.37360146667658,-24.311201684081965,-3.981773179670449,0.006,22.019253606779895,8.298143670425864,34.876295722986114,0.0,7.645652140103317,-2.074408355172381,17.38066626458929,0.156,-1.8799706294880352,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.0399610955282784,-0.0075934215612747,0.7089264285493904
pca,ALL,lmer,,45.0,115.0,190.0,-14.762585242223018,-26.487813561172334,-4.385265433988582,0.004,22.64171396462307,8.808414032332056,36.5735414528768,0.002,7.879128722400049,-1.986960879320522,17.98404825966293,0.098,-1.873631687251609,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.0061185435162012,0.0281449639734336,0.7157874916450551
pca,ALL,lmer,,45.0,120.0,190.0,-14.377054033478808,-25.28370460636301,-3.961810171864476,0.008,21.938997277600023,7.906475135306998,36.29937512572408,0.004,7.561943244121218,-2.036523716061891,17.185628356471756,0.132,-1.9012380243207685,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.0202514037190353,0.0461378227383328,0.810723868745002
pca,ALL,lmer,,45.0,125.0,190.0,-14.09105476532608,-23.79587811284225,-3.704474731220775,0.012,21.330812452216556,6.148826685685217,35.23690761638454,0.002,7.239757686890476,-2.462185744663572,17.479554261942514,0.142,-1.946343424012894,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.0777766320597692,-0.0089090216802101,0.6410800762947972
pca,ALL,lmer,,45.0,130.0,190.0,-13.86117149807608,-23.503506437890152,-3.2139833658310213,0.002,20.974246834029632,7.759303503940548,34.501039164892504,0.004,7.113075335953551,-2.8048053507509767,17.106491443978754,0.158,-1.948688976765618,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.0955250735729322,0.0293433481344727,0.914386849447685
pca,ALL,lmer,,45.0,135.0,190.0,-13.438578784006564,-23.760289174839297,-2.901955531918,0.016,20.40023362177186,7.064462941532473,34.62848545500741,0.0,6.961654837765295,-2.7955634933115765,16.871121245016422,0.156,-1.930371312163528,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.1068665722337864,0.0913160484283119,0.9572544027256809
pca,ALL,lmer,,45.0,140.0,190.0,-12.346425945283258,-23.1689947624483,-2.151697817318042,0.02,18.86604308216035,4.104736291605243,32.65220591204387,0.014,6.519617136877089,-3.4032434410489407,16.518482054317584,0.198,-1.893734813881605,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1214912066711308,0.1688126067707944,0.9146134868522068
pca,ALL,lmer,,45.0,145.0,190.0,-11.63908907613672,-22.1637690892278,-1.843936540319946,0.024,17.965060173339747,4.110082773800832,31.69080998361576,0.012,6.325971097203026,-3.4527318112354988,15.864966466931298,0.186,-1.8398897018803713,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.1745575989099991,0.2705083009850551,0.7598655717034211
pca,ALL,lmer,,45.0,150.0,190.0,-11.098889210520907,-21.819113681022877,-0.5873254453587898,0.036,17.11265767274975,2.891127055603546,30.891366669552127,0.016,6.013768462228843,-3.536298335265711,15.5586229284544,0.222,-1.8455797359393844,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2175127979264116,0.3778555862069552,0.6897408072553292
pca,ALL,lmer,,45.0,155.0,190.0,-12.288026184129803,-22.88433165167397,-2.0135443597033307,0.02,18.75114337176791,5.040036316558774,33.265540173203675,0.008,6.4631171876381055,-2.7708550681455,15.724953910088905,0.188,-1.901253811029901,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2419457960774705,0.5521305901773674,0.4497826005880156
pca,ALL,lmer,,45.0,160.0,190.0,-13.170675125476432,-23.51450984336466,-2.82388090618668,0.012,19.566000184696577,6.216268770389327,33.10010455324998,0.002,6.395325059220144,-2.94047789978913,16.32188356978614,0.204,-2.059422312942211,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2566000570510757,0.6386367292085868,0.2807121834460955
pca,ALL,lmer,,45.0,165.0,190.0,-11.365876914506192,-21.49457829506674,-1.7435238664516437,0.012,17.87978147101363,4.557033026538798,31.35123170436587,0.01,6.513904556507436,-3.062575859944939,16.006849832970527,0.184,-1.7448639008920697,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2391730170824755,0.6894702919457729,0.2268060665352651
pca,ALL,lmer,,45.0,170.0,190.0,-11.366210059484583,-22.10934191758558,-1.425367597287277,0.034,17.895361582523932,4.896091339863321,31.66126857094071,0.008,6.529151523039349,-1.6545099877585296,15.374946201590236,0.126,-1.7408402943899763,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2365527836264812,0.7433316150051383,0.1765202979379133
pca,ALL,lmer,,45.0,175.0,190.0,-11.355949092837676,-22.63325845164112,-0.9810252793316994,0.04,17.883977560306615,3.8197630177839694,33.60448854011583,0.014,6.528028467468937,-3.377791657232158,16.525526736305338,0.172,-1.7395679491025,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2783390173959191,0.8198044948168608,0.0933360027650089
pca,ALL,lmer,,45.0,180.0,190.0,-10.529510571881072,-21.009366235000716,0.4426149928812551,0.058,17.34577306187849,3.3651459067260827,30.72516169467283,0.02,6.816262489997417,-2.2992386395853592,16.320073380356483,0.156,-1.5447630702797457,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2460448397393362,0.8588393187925099,0.054299981672486
pca,ALL,lmer,,45.0,185.0,190.0,-10.355352189336552,-21.08796343147791,-0.5154078738550186,0.042,17.183258969662774,4.634883567467988,31.510678580322978,0.016,6.827906780326218,-2.7332398814852956,16.259940872985094,0.18,-1.5166217879796249,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.2474183201796603,0.8707021565351627,0.049166781936482
pca,ALL,lmer,,45.0,190.0,190.0,-10.613794143956133,-21.423901341050907,-0.3785711806516248,0.038,17.41220444669217,2.695600871500253,30.900631577120045,0.018,6.798410302736039,-2.661221616392419,16.041932350429885,0.18,-1.5612170597712498,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2747718136071265,0.8110153090206818,0.0524320878664708
pca,ALL,lmer,,45.0,195.0,190.0,-10.686409419925443,-21.89392161103069,-0.0709377610275431,0.05,17.858329925825394,4.280308434130756,31.237768353931624,0.008,7.171920505899948,-3.2203394305184116,16.46994324471123,0.158,-1.4900345606360694,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.27322078367549,0.7341626907329415,0.065589679270561
pca,ALL,lmer,,45.0,200.0,190.0,-9.049709677057498,-20.525079226064506,1.039415470026115,0.1,17.110435934295,3.291985742756735,32.55541804892312,0.01,8.060726257237501,-2.136273788345353,17.839798080363746,0.12,-1.1226916022525906,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.2867737167790483,0.751637092087377,0.0842616212978096
pca,ALL,lmer,,45.0,205.0,190.0,-8.490261997922627,-19.23401635293216,1.7339197737311358,0.102,17.199930007644372,2.7142551936701436,30.79884448382346,0.022,8.709668009721746,-2.0351328773432167,18.97844532310691,0.09,-0.9748089121704504,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,0.3337172088257688,0.8339449505611589,0.0509349984429979
pca,ALL,lmer,,45.0,210.0,190.0,-8.421752974441372,-19.04819771915582,2.0279717467057345,0.114,17.594558009189324,3.2959985876146507,31.76481788674215,0.016,9.17280503474795,-0.8487226818570732,19.020572655157075,0.08,-0.9181218768455798,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,0.4050558011792536,0.9560809376938412,0.0236180538603344
pca,ALL,qr,0.75,15.0,60.0,190.0,-4.671968701928194,-6.436832925688351,-2.973947876005211,0.0,6.517927609158658,4.744205191948868,8.17133634101872,0.0,1.845958907230464,0.4029681924037888,3.188714033221692,0.014,-2.5309169579173676,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.4809146885669992,0.5388907122279134,0.0099750176114959
pca,ALL,qr,0.5,15.0,60.0,190.0,-0.231094057686318,-4.006909644882852,3.1202204605932784,0.9,2.8430761121464383,-2.1316565836907464,7.945594714538764,0.262,2.61198205446012,-0.6678940233941395,5.864656270247123,0.118,-0.0884745962521873,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.2992657960951321,0.4745199389673722,0.2612028214038154
pca,ALL,qr,0.95,15.0,60.0,190.0,-2.3372056003256527,-5.391882772007168,0.5759203837324828,0.112,2.774485533031047,-0.7253952444151985,6.260842221504996,0.116,0.4372799327053945,-3.518214281657383,4.400823551112291,0.814,-5.344872758888484,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.46266144081727,0.233436886340264,0.0124845209546059
pca,ALL,qr,0.25,15.0,60.0,190.0,-1.1419732487054606,-4.780011344076857,2.690137756307198,0.552,3.1427833793879176,-1.7698448211244422,7.710030140645274,0.198,2.0008101306824573,-0.6180115334036533,4.758982264971805,0.16,-0.57075543110927,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.2773426611039589,0.2397408521678947,0.3457770616494129
pca,ALL,qr,0.75,15.0,65.0,190.0,-4.8438939344925735,-8.60659467895802,-1.480666130389188,0.008,7.069293301792336,2.405549526138292,11.58117189398648,0.002,2.225399367299762,-0.6783383737330617,5.236013275192975,0.142,-2.176640294622722,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.5699131883238555,0.7874608622370318,0.0055151343506521
pca,ALL,qr,0.95,15.0,65.0,190.0,-3.2163799454683772,-5.081556234921523,-1.585466212335886,0.0,3.8806566132106575,1.127706155931886,6.669381754527107,0.016,0.6642766677422801,-2.293831305781686,3.3654710534990477,0.634,-4.841928223070208,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4572552595750002,0.2671518682950298,0.0136090582937039
pca,ALL,qr,0.5,15.0,65.0,190.0,-1.2742220072639818,-3.562176259593375,1.0219012652527455,0.298,3.2475295987586956,-0.4561381432309914,6.900232261329336,0.088,1.973307591494714,-0.8555527354722657,4.832365969578444,0.162,-0.645729035228006,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4055682805083312,0.7463106324916606,0.0538887833914454
pca,ALL,qr,0.25,15.0,65.0,190.0,-2.481868003265449,-6.576874132137914,1.5128734099993777,0.224,5.103844069973366,0.1071237859931062,10.039039490340294,0.044,2.6219760667079166,-0.3122369175142402,5.458413310776345,0.082,-0.946563942660856,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4045709265436971,0.5709270907063897,0.0631920851031316
pca,ALL,qr,0.75,15.0,70.0,190.0,-4.974506182268951,-9.36983061056696,-0.5892572963546497,0.022,7.630263673219313,2.076055099207487,13.247337312953173,0.008,2.655757490950362,-0.4990337976283676,5.850670782903541,0.106,-1.8731025702534403,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.5046405151534437,0.6991067957976567,0.0171331734425901
pca,ALL,qr,0.25,15.0,70.0,190.0,-3.619464080576757,-7.885848126298115,0.2831602104020544,0.078,6.083750048341729,0.6850417553040185,11.9295445205426,0.028,2.4642859677649724,-1.0898517499104925,6.191266731563938,0.18,-1.4687678816186636,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.3820783523265789,0.5780391802659324,0.059171538043736
pca,ALL,qr,0.5,15.0,70.0,190.0,-2.921120620945361,-5.390467853807124,-0.5419525159610968,0.014,4.636067233022605,0.6360245041506912,8.241273194790876,0.014,1.7149466120772447,-0.9990806897604214,4.45942211689742,0.222,-1.7033303546441758,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4299008003894609,0.832597687716139,0.041675813999811
pca,ALL,qr,0.95,15.0,70.0,190.0,-2.691877642333575,-5.311809790082034,-0.1702351651241534,0.046,4.342725331613743,2.045995420508287,6.602692080594478,0.0,1.650847689280168,-1.4110521396889475,4.606209332502264,0.272,-1.6306032711638805,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4161855067897376,0.4168311979671064,0.0417740753058541
pca,ALL,qr,0.75,15.0,75.0,190.0,-4.2181421473227045,-7.875033153951686,-0.6010263703941237,0.026,6.0468955746665936,0.394008254932273,11.21200242967628,0.028,1.8287534273438892,-1.518018120689829,5.341655036021671,0.308,-2.3065669128774795,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.4078243853189987,0.5587642471566747,0.0734516999785117
pca,ALL,qr,0.25,15.0,75.0,190.0,-4.383148787569223,-9.306053308272777,0.5103535368701897,0.08,7.020682091817244,-0.1056757971500566,13.813787255353548,0.062,2.637533304248021,-2.078658027142497,7.1812013635334,0.284,-1.6618363758704802,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.3166059663855321,0.4902480560857212,0.2115909733408832
pca,ALL,qr,0.95,15.0,75.0,190.0,-2.703752181520986,-6.323686912208131,1.15845588089408,0.174,4.06660551425172,0.5401460428040566,7.847857473126948,0.024,1.3628533327307342,-1.8559036390070969,4.366423617806693,0.37,-1.9838907948396087,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.3536611961592451,0.3348904082509598,0.1107262050389487
pca,ALL,qr,0.5,15.0,75.0,190.0,-3.551295010251606,-6.812447457390385,-0.1419560399099453,0.036,5.187244838395474,0.859510112448222,9.487476010440565,0.014,1.6359498281438676,-1.083098086201131,4.4326086381656,0.22,-2.1707847937371465,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.3294679502296799,0.6901375309490865,0.0927923865276128
pca,ALL,qr,0.75,15.0,80.0,190.0,-3.815003418828773,-6.367277061643689,-1.328970460650799,0.006,5.584533555193125,0.8717018902405952,10.27476207949358,0.018,1.7695301363643523,-2.3425027673063425,5.970041727764797,0.406,-2.1559414787176308,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.3158399078134278,0.4060491773388044,0.2630949774498767
pca,ALL,qr,0.25,15.0,80.0,190.0,-4.663595797379552,-10.411840038891432,0.8843405639833161,0.094,5.776416192954073,-1.78722841489473,13.85221099197341,0.152,1.112820395574521,-4.170614044630448,6.264977857473008,0.678,-4.1907892917184135,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.1847012213632969,0.1888956228158349,0.6352651964412247
pca,ALL,qr,0.5,15.0,80.0,190.0,-3.88107225416399,-7.4779301781442,-0.2328232413454076,0.032,5.435010055721229,0.8945373173523031,9.763953476975216,0.016,1.5539378015572387,-0.8892036672112758,3.8767385672823087,0.174,-2.4975724577101306,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.2055899026887533,0.3366372042753385,0.4584510512366779
pca,ALL,qr,0.95,15.0,80.0,190.0,-3.7567278877476102,-6.985543818980295,-0.790185598074911,0.012,5.593446621340079,2.880226312855391,8.298068784005276,0.0,1.8367187335924688,-0.3445215488013055,3.931071095555466,0.11,-2.0453474007965085,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.3186568106718121,0.2803859647916922,0.2632251643749382
pca,ALL,qr,0.75,15.0,85.0,190.0,-4.4681580205462765,-7.882822445460572,-1.3206106163449638,0.004,7.80388827404056,2.1961479024211004,13.549550791808777,0.006,3.335730253494284,-1.503688117820177,7.940540983648131,0.172,-1.3394842151477142,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.2614475552772412,0.3721671786990286,0.481756408822807
pca,ALL,qr,0.25,15.0,85.0,190.0,-4.262680422255706,-9.433643610065973,1.0404268489994266,0.118,5.412531169368995,-2.639493029838454,13.516867516831097,0.224,1.1498507471132886,-4.736900021429328,7.087033400605072,0.682,-3.707159762218885,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.1213568224376832,0.0019895354882595,0.7577959300748869
pca,ALL,qr,0.95,15.0,85.0,190.0,-4.707770097629161,-7.098182866583739,-2.6415816833846697,0.0,8.312947895077627,5.699092806868559,10.926440926284704,0.0,3.6051777974484662,1.4250792086827375,5.808747052788071,0.002,-1.3058357623751715,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.2482826405560786,0.1490538127879346,0.2926308497324258
pca,ALL,qr,0.5,15.0,85.0,190.0,-3.8400657488435543,-8.074817996431115,0.2047823821992594,0.068,5.631388225847965,0.3369954051616725,10.885408507808314,0.042,1.7913224770044105,-1.3561410711779514,4.465002861008771,0.244,-2.1437043291419045,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.109039194586669,0.0759727558316085,0.78671332986182
pca,ALL,qr,0.75,15.0,90.0,190.0,-5.395541521398737,-8.14318264475469,-2.7910183642692843,0.0,9.778915973146374,5.108703440541974,14.752426350985036,0.0,4.383374451747637,0.0626242968524546,8.804822369168285,0.048,-1.2309104733791456,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.2741765422655011,0.4624428267645055,0.3291318930046833
pca,ALL,qr,0.5,15.0,90.0,190.0,-4.707860790824554,-8.867669258646428,-0.704225058979052,0.022,6.934824015663243,1.9937550536963016,12.008997878322305,0.008,2.226963224838689,-0.7078996310455092,5.023335514657701,0.11,-2.114027182090342,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.0874814356011712,-0.0340286735550336,0.6648923770590492
pca,ALL,qr,0.95,15.0,90.0,190.0,-3.920593496785383,-8.02841707105517,0.2557910467584198,0.074,7.58954119728232,1.545892156365002,13.593914898595893,0.014,3.668947700496937,-0.8280910904139558,7.993788154845156,0.096,-1.068588003109001,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.2188018948686204,0.0947503759667185,0.3299662383493438
pca,ALL,qr,0.25,15.0,90.0,190.0,-3.797822916004088,-8.70232432756921,1.0694137060295006,0.124,6.139249169545744,-1.935448520711031,14.212442899351055,0.142,2.341426253541656,-3.4686104622732,8.296783416610005,0.438,-1.6220126131495611,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.1454483752948128,-0.0088067097725108,0.7930862166963448
pca,ALL,qr,0.75,15.0,95.0,190.0,-4.661185722368836,-7.655095783424103,-2.0413716291464974,0.0,9.183827379664791,4.813946032765211,13.60524080758208,0.0,4.522641657295954,0.8227810512711617,8.155538882298828,0.02,-1.0306334385014524,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.2452046510276357,0.327924178279896,0.414214899291937
pca,ALL,qr,0.95,15.0,95.0,190.0,-4.72087733271752,-7.241156704509005,-2.1876450364664923,0.0,7.190663785697587,-0.2342554774676767,14.348305955790558,0.056,2.469786452980067,-3.4074086453873735,8.525097857539958,0.436,-1.9114516265247412,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.1464643548713793,0.0031832373321236,0.5562945998421694
pca,ALL,qr,0.5,15.0,95.0,190.0,-4.910302543617478,-9.706822768971938,-0.1090373758087888,0.044,8.001025779022628,1.6512100769843587,13.670194581623134,0.012,3.0907232354051493,-0.6305329204361522,6.550549741450211,0.092,-1.588722822984766,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.0766605758067318,0.0134563627667203,0.8649468400195193
pca,ALL,qr,0.25,15.0,95.0,190.0,-3.4166855392131494,-8.300779212996591,1.8805457073657257,0.208,5.987055856771546,-2.1392262001956044,13.976729274685605,0.142,2.5703703175583965,-3.5362250319511888,9.02213003652622,0.432,-1.329258090117797,1.5954216248810384,3.6735613150788495,5.7713447169374486e-12,-0.0990461108806703,-0.0362498646641502,0.8729592053363768
pca,ALL,qr,0.5,15.0,100.0,190.0,-4.927550685912983,-9.315364481860412,-0.7232501713166871,0.02,9.549407678172487,3.961363956603462,15.549956290217995,0.0,4.621856992259504,0.9029171265302576,8.493260497098834,0.018,-1.0661408810712756,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.1288140870695317,0.1991836119127841,0.6243198553334155
pca,ALL,qr,0.95,15.0,100.0,190.0,-4.5155628216899295,-8.905359836459336,0.1499187764162777,0.056,6.523380128124345,0.1318756520509993,12.669621690808489,0.044,2.007817306434416,-2.8814134050890368,6.971603396810789,0.414,-2.248990885385332,1.5954216248810384,3.6735613150788495,5.771344716937449e-12,-0.1151690881666612,-0.0169822046667116,0.6586251969322329
